Engine Category ,Brand,Type Model,Engine Capacity,Transmission,FUEL,Seater,Door,CKD/CBU,Origin Country,YEAR,JAN,FEB,MAR,APR,MAY,JUN,JUL,AUG,SEP,OKT,NOV,DES,TOTAL
CC < 1.500 [G/D],DAIHATSU,All  New Terios IDS X AT,1.496,AT,Gasoline,7,5,CKD,Indonesia,2023,97,277,378,169,194,0,0,0,0,0,0,0,1115
CC < 1.500 [G/D],DAIHATSU,All  New Terios IDS R,1.496,MT,Gasoline,7,5,CKD,Indonesia,2023,437,443,446,235,283,0,0,0,0,0,0,0,1844
CC < 1.500 [G/D],DAIHATSU,All  New Terios IDS R,1.496,AT,Gasoline,7,5,CKD,Indonesia,2023,174,208,292,127,152,0,0,0,0,0,0,0,953
CC < 1.500 [G/D],DAIHATSU,All  New Terios IDS Custom  MT,1.496,MT,Gasoline,7,5,CKD,Indonesia,2023,2,2,0,2,2,0,0,0,0,0,0,0,8
CC < 1.500 [G/D],DAIHATSU,All  New Terios IDS Custom  AT,1.496,AT,Gasoline,7,5,CKD,Indonesia,2023,2,2,0,2,2,0,0,0,0,0,0,0,8
CC < 1.500 [G/D],DAIHATSU,All  New Terios IDS X MT  (MC 2023),1.496,MT,Gasoline,7,5,CKD,Indonesia,2023,0,0,0,0,0,1452,1074,1086,423,1180,1188,1527,7930
CC < 1.500 [G/D],DAIHATSU,All  New Terios IDS X AT  (MC 2023),1.496,AT,Gasoline,7,5,CKD,Indonesia,2023,0,0,0,0,0,155,404,407,517,561,484,331,2859
CC < 1.500 [G/D],DAIHATSU,All  New Terios IDS R MT  (MC 2023),1.496,MT,Gasoline,7,5,CKD,Indonesia,2023,0,0,0,0,0,487,144,173,216,266,302,605,2193
CC < 1.500 [G/D],DAIHATSU,All  New Terios IDS R AT  (MC 2023),1.496,AT,Gasoline,7,5,CKD,Indonesia,2023,0,0,0,0,0,124,239,297,175,366,173,195,1569
CC < 1.500 [G/D],DAIHATSU,All  New Terios IDS Custom  MT  (MC 2023),1.496,MT,Gasoline,7,5,CKD,Indonesia,2023,0,0,0,0,0,101,34,20,7,45,38,92,337
CC < 1.500 [G/D],DAIHATSU,All  New Terios IDS Custom  AT  (MC 2023),1.496,AT,Gasoline,7,5,CKD,Indonesia,2023,0,0,0,0,0,121,64,39,18,90,76,87,495
CC < 1.500 [G/D],DAIHATSU,Rocky 1.0 R ASA CVT,998.0,AT,Gasoline,5,5,CKD,Indonesia,2023,10,24,12,8,2,2,3,5,5,10,7,2,90
CC < 1.500 [G/D],DAIHATSU,Rocky 1.0 R CVT,998.0,AT,Gasoline,5,5,CKD,Indonesia,2023,63,64,42,56,7,3,55,15,20,34,10,20,389
CC < 1.500 [G/D],DAIHATSU,Rocky 1.0 R MT,998.0,MT,Gasoline,5,5,CKD,Indonesia,2023,11,5,10,4,6,13,5,0,3,3,2,3,65
CC < 1.500 [G/D],DAIHATSU,Rocky 1.2 X CVT,1.2,AT,Gasoline,5,5,CKD,Indonesia,2023,450,352,388,296,164,161,197,147,330,182,347,255,3269
CC < 1.500 [G/D],DAIHATSU,Rocky 1.2 X MT,1.2,MT,Gasoline,5,5,CKD,Indonesia,2023,19,48,53,104,67,189,220,214,89,74,51,50,1178
CC < 1.500 [G/D],DAIHATSU,Rocky 1.2 M  CVT,1.2,AT,Gasoline,5,5,CKD,Indonesia,2023,10,24,51,0,0,5,15,35,0,52,5,15,212
CC < 1.500 [G/D],DAIHATSU,Rocky 1.2 M  MT,1.2,MT,Gasoline,5,5,CKD,Indonesia,2023,5,10,20,19,14,15,10,5,6,4,12,5,125
CC < 1.500 [G/D],DFSK,GLORY 580 1.5T  A/T  CVT  COMFORT,1.498,AT,Gasoline,7,4,CKD,Indonesia,2023,0,0,0,0,30,20,30,0,0,0,0,0,80
CC < 1.500 [G/D],DFSK,GLORY 580 1.5T  M/T  LUXURY,1.498,MT,Gasoline,7,4,CKD,Indonesia,2023,0,0,0,0,0,0,0,0,0,3,0,0,3
CC < 1.500 [G/D],DFSK,GLORY 580 1.5T  A/T  CVT  LUXURY,1.498,AT,Gasoline,7,4,CKD,Indonesia,2023,0,0,0,0,23,0,0,0,0,0,0,50,73
CC < 1.500 [G/D],DFSK,GLORY 560 1.5T  6M/T  LUXURY,1.498,MT,Gasoline,7,4,CKD,Indonesia,2023,0,0,0,0,0,2,4,2,0,39,1,0,48
CC < 1.500 [G/D],DFSK,GLORY 560 1.5T  A/T  CVT  LUXURY,1.498,AT,Gasoline,7,4,CKD,Indonesia,2023,21,1,0,0,0,2,2,4,4,0,0,0,34
CC < 1.500 [G/D],DFSK,GLORY 560 1.5T  A/T  CVT  COMFORT,1.498,AT,Gasoline,7,4,CKD,Indonesia,2023,0,0,0,0,0,0,0,0,0,0,0,0,0
CC < 1.500 [G/D],DFSK,GLORY I-AUTO,1.498,AT,Gasoline,7,4,CKD,Indonesia,2023,0,2,2,2,2,3,1,1,0,1,1,2,17
CC < 1.500 [G/D],DFSK,GELORA Blind Van (4X2) M/T,1.498,MT,Gasoline,2,4,CKD,Indonesia,2023,1,8,13,4,3,17,5,8,3,6,2,20,90
CC < 1.500 [G/D],DFSK,GELORA C36 MINI BUS 1.5 (4X2) M/T,1.498,MT,Gasoline,2,4,CKD,Indonesia,2023,14,8,0,5,13,10,9,0,0,1,0,20,80
CC < 1.500 [G/D],DFSK,GELORA EC35 BLIND VAN (4X2) A/T,1.498,AT,BEV,7,4,CBU,China,2023,0,3,5,8,2,1,10,4,3,0,23,8,67
CC < 1.500 [G/D],DFSK,GELORA EC36 MINI BUS 1.5 (4X2) A/T,0.0,AT,BEV,7,4,CBU,China,2023,0,10,8,5,7,2,11,13,9,1,11,5,82
CC < 1.500 [G/D],SERES,E502 EV (4X2) A/T,0.0,AT,BEV,4,4,CKD,Indonesia,2023,0,0,0,0,0,0,0,0,0,0,67,44,111
CC < 1.500 [G/D],SERES,E502 EV B (4X2) A/T,0.0,AT,BEV,4,4,CKD,Indonesia,2023,0,0,0,0,0,0,0,0,0,0,0,0,0
CC < 1.500 [G/D],HONDA,Brio RS,1.198,MT,Gasoline,5,5,CKD,Indonesia,2023,1,180,58,2,239,120,120,119,120,120,3,300,1382
CC < 1.500 [G/D],HONDA,Brio RS,1.198,CVT,Gasoline,5,5,CKD,Indonesia,2023,831,717,671,62,1135,601,596,658,621,791,513,638,7834
CC < 1.500 [G/D],HONDA,New CR-V T,1.5,CVT,Gasoline,7,5,CKD,Indonesia,2023,59,55,53,50,83,0,1,0,0,0,0,0,301
CC < 1.500 [G/D],HONDA,New CR-V Prestige,1.5,CVT,Gasoline,7,5,CKD,Indonesia,2023,397,569,526,354,331,104,36,0,0,0,0,0,2317
CC < 1.500 [G/D],HONDA,All  New CR-V 1.5 T,1.5,CVT,Gasoline,7,5,CKD,Indonesia,2023,0,0,0,0,0,0,0,242,69,6,86,107,510
CC < 1.500 [G/D],HONDA,HR-V S,1.497,MT,Gasoline,5,5,CKD,Indonesia,2023,1,0,0,0,0,0,0,0,0,0,0,0,1
CC < 1.500 [G/D],HONDA,HR-V S,1.497,CVT,Gasoline,5,5,CKD,Indonesia,2023,0,0,0,0,0,0,0,0,0,0,0,0,0
CC < 1.500 [G/D],HONDA,HR-V E,1.497,CVT,Gasoline,5,5,CKD,Indonesia,2023,1,0,0,0,0,0,0,0,0,0,0,0,1
CC < 1.500 [G/D],HONDA,HR-V E+,1.497,CVT,Gasoline,5,5,CKD,Indonesia,2023,0,0,0,0,0,0,0,0,0,0,0,0,0
CC < 1.500 [G/D],HONDA,New HR-V S,1.497,CVT,Gasoline,5,5,CKD,Indonesia,2023,31,29,91,25,31,30,9,29,31,67,46,48,467
CC < 1.500 [G/D],HONDA,New HR-V E,1.497,CVT,Gasoline,5,5,CKD,Indonesia,2023,643,665,647,173,264,244,54,61,250,267,164,302,3734
CC < 1.500 [G/D],HONDA,New HR-V SE,1.497,CVT,Gasoline,5,5,CKD,Indonesia,2023,2518,3025,3279,734,843,874,1368,1968,1832,1708,1650,1458,21257
CC < 1.500 [G/D],HONDA,New HR-V RS,1.497,CVT,Gasoline,5,5,CKD,Indonesia,2023,263,107,204,84,120,58,78,54,49,117,141,121,1396
CC < 1.500 [G/D],HONDA,CITY HB RS,1.5,MT,Gasoline,5,5,CKD,Indonesia,2023,37,74,65,5,0,0,0,0,0,0,0,0,181
CC < 1.500 [G/D],HONDA,CITY HB RS,1.5,CVT,Gasoline,5,5,CKD,Indonesia,2023,120,111,131,54,182,251,290,350,122,103,85,160,1959
CC < 1.500 [G/D],HONDA,CITY HB RS-HS,1.5,CVT,Gasoline,5,5,CKD,Indonesia,2023,61,60,59,51,129,114,55,0,68,57,7,79,740
CC < 1.500 [G/D],HONDA,Mobilio S,1.497,MT,Gasoline,7,5,CKD,Indonesia,2023,0,0,0,0,0,0,0,0,0,0,0,0,0
CC < 1.500 [G/D],HONDA,Mobilio E,1.497,MT,Gasoline,7,5,CKD,Indonesia,2023,0,1,0,0,0,0,0,0,0,0,0,0,1
CC < 1.500 [G/D],HONDA,Mobilio RS,1.497,CVT,Gasoline,7,5,CKD,Indonesia,2023,1,0,0,0,0,0,0,0,0,0,0,0,1
CC < 1.500 [G/D],HONDA,New Mobilio S,1.497,MT,Gasoline,7,5,CKD,Indonesia,2023,68,69,403,120,120,61,48,129,0,361,1,60,1440
CC < 1.500 [G/D],HONDA,WR-V E,1.5,MT,Gasoline,5,5,CKD,Indonesia,2023,0,0,0,0,25,4,20,14,0,26,30,45,164
CC < 1.500 [G/D],HONDA,WR-V E,1.5,CVT,Gasoline,5,5,CKD,Indonesia,2023,74,74,176,185,178,76,58,59,79,60,62,130,1211
CC < 1.500 [G/D],HONDA,WR-V RS,1.5,CVT,Gasoline,5,5,CKD,Indonesia,2023,686,751,1091,890,1284,1223,1210,914,910,1033,994,596,11582
CC < 1.500 [G/D],HONDA,WR-V RS - HS,1.5,CVT,Gasoline,5,5,CKD,Indonesia,2023,596,755,703,690,994,1038,553,818,577,352,260,497,7833
CC < 1.500 [G/D],HONDA,BR-V S,1.5,MT,Gasoline,7,5,CKD,Indonesia,2023,1,0,0,0,0,0,0,0,0,0,0,0,1
CC < 1.500 [G/D],HONDA,BR-V E+,1.5,MT,Gasoline,7,5,CKD,Indonesia,2023,0,0,0,0,0,0,0,0,0,0,0,0,0
CC < 1.500 [G/D],HONDA,BR-V E+,1.5,CVT,Gasoline,7,5,CKD,Indonesia,2023,1,0,0,0,0,0,0,0,0,0,0,0,1
CC < 1.500 [G/D],HONDA,BR-V E Prestige,1.5,CVT,Gasoline,7,5,CKD,Indonesia,2023,0,0,0,0,0,0,0,0,0,0,0,0,0
CC < 1.500 [G/D],HONDA,BR-V S,1.5,CVT,Gasoline,7,5,CKD,Indonesia,2023,0,0,0,0,20,29,26,14,21,9,0,1,120
CC < 1.500 [G/D],HONDA,BR-V E,1.5,CVT,Gasoline,7,5,CKD,Indonesia,2023,274,263,238,83,242,130,115,76,75,94,57,93,1740
CC < 1.500 [G/D],HONDA,BR-V E,1.5,CVT,Gasoline,7,5,CKD,Indonesia,2023,638,751,557,187,870,14,102,214,0,161,118,90,3702
CC < 1.500 [G/D],HONDA,BR-V E Prestige,1.5,CVT,Gasoline,7,5,CKD,Indonesia,2023,1228,626,691,263,990,900,484,382,460,487,476,574,7561
CC < 1.500 [G/D],HONDA,BR-V Prestige-HS,1.5,CVT,Gasoline,7,5,CKD,Indonesia,2023,691,461,445,138,379,947,414,314,465,246,323,247,5070
CC < 1.500 [G/D],HYUNDAI - HIM,Grand i10,1.2,MT,Gasoline,5,4,CBU,India,2023,0,0,0,0,0,0,0,0,0,0,0,0,0
CC < 1.500 [G/D],HYUNDAI - HMID,Creta Active 1.5 MT,1.5,MT,Gasoline,5,5,CKD,Indonesia,2023,3,6,0,0,0,2,1,1,3,1,3,0,20
CC < 1.500 [G/D],HYUNDAI - HMID,Creta Trend 1.5 MT,1.5,MT,Gasoline,5,5,CKD,Indonesia,2023,4,8,14,2,2,0,0,0,0,1,2,2,35
CC < 1.500 [G/D],HYUNDAI - HMID,Creta Trend 1.5 IVT,1.5,AT,Gasoline,5,5,CKD,Indonesia,2023,147,106,129,128,147,70,61,129,31,98,108,71,1225
CC < 1.500 [G/D],HYUNDAI - HMID,Creta Style 1.5 IVT,1.5,AT,Gasoline,5,5,CKD,Indonesia,2023,167,112,139,52,86,97,56,65,31,111,99,58,1073
CC < 1.500 [G/D],HYUNDAI - HMID,Creta Prime 1.5 IVT,1.5,AT,Gasoline,5,5,CKD,Indonesia,2023,323,291,295,107,127,71,102,147,101,187,227,310,2288
CC < 1.500 [G/D],HYUNDAI - HMID,Creta Prime 1.5 IVT  Two Tone,1.5,AT,Gasoline,5,5,CKD,Indonesia,2023,579,391,557,220,218,245,78,238,251,247,353,297,3674
CC < 1.500 [G/D],HYUNDAI - HMID,Stargazer Active MT,1.5,MT,Gasoline,7,5,CBU,India,2023,3,2,13,5,11,2,0,8,7,16,8,0,75
CC < 1.500 [G/D],HYUNDAI - HMID,Stargazer Active IVT,1.5,AT,Gasoline,7,5,CKD,Indonesia,2023,31,25,3,19,42,18,0,17,13,8,49,29,254
CC < 1.500 [G/D],HYUNDAI - HMID,Stargazer Trend MT  7 Seat,1.5,MT,Gasoline,7,5,CKD,Indonesia,2023,70,137,44,8,23,45,13,20,31,0,18,14,423
CC < 1.500 [G/D],HYUNDAI - HMID,Stargazer Trend MT  6 Seat,1.5,MT,Gasoline,6,5,CKD,Indonesia,2023,3,14,15,6,3,0,0,1,0,0,0,0,42
CC < 1.500 [G/D],HYUNDAI - HMID,Stargazer Trend IVT  7 Seat,1.5,AT,Gasoline,7,5,CKD,Indonesia,2023,127,113,89,40,189,138,0,0,0,0,1,0,697
CC < 1.500 [G/D],HYUNDAI - HMID,Stargazer Trend IVT  6 Seat,1.5,AT,Gasoline,6,5,CKD,Indonesia,2023,28,45,43,21,48,0,0,0,0,0,4,0,189
CC < 1.500 [G/D],HYUNDAI - HMID,Stargazer Style 7 Seat,1.5,AT,Gasoline,7,5,CKD,Indonesia,2023,4,22,33,10,33,24,0,0,1,0,3,0,130
CC < 1.500 [G/D],HYUNDAI - HMID,Stargazer Style 6 Seat,1.5,AT,Gasoline,6,5,CKD,Indonesia,2023,13,14,30,17,27,0,2,0,0,1,1,1,106
CC < 1.500 [G/D],HYUNDAI - HMID,Stargazer Prime 7 Seat,1.5,AT,Gasoline,7,5,CKD,Indonesia,2023,479,329,230,133,131,150,56,250,207,151,146,192,2454
CC < 1.500 [G/D],HYUNDAI - HMID,Stargazer Prime 6 Seat,1.5,AT,Gasoline,6,5,CKD,Indonesia,2023,1013,439,390,301,377,337,215,439,380,388,424,305,5008
CC < 1.500 [G/D],HYUNDAI - HMID,Stargazer Prime 7 Seat Two Tone,1.5,AT,Gasoline,7,5,CKD,Indonesia,2023,80,71,59,18,18,25,8,42,32,50,79,41,523
CC < 1.500 [G/D],HYUNDAI - HMID,Stargazer Prime 6 Seat Two Tone,1.5,AT,Gasoline,6,5,CKD,Indonesia,2023,523,286,206,106,69,87,39,261,161,338,118,203,2397
CC < 1.500 [G/D],HYUNDAI - HMID,Stargazer Essential  MT  7 Seat,1.5,MT,Gasoline,6,5,CKD,Indonesia,2023,0,0,0,0,0,0,0,1,0,9,6,5,21
CC < 1.500 [G/D],HYUNDAI - HMID,Stargazer Essential  MT  6 Seat,1.5,MT,Gasoline,6,5,CKD,Indonesia,2023,0,0,0,0,0,0,0,1,0,1,4,7,13
CC < 1.500 [G/D],HYUNDAI - HMID,Stargazer Essential  IVT  7 Seat,1.5,AT,Gasoline,6,5,CKD,Indonesia,2023,0,0,0,0,0,0,208,32,23,36,31,105,435
CC < 1.500 [G/D],HYUNDAI - HMID,Stargazer Essential  IVT  6 Seat,1.5,AT,Gasoline,6,5,CKD,Indonesia,2023,0,0,0,0,0,0,32,81,57,38,39,22,269
CC < 1.500 [G/D],HYUNDAI - HMID,Stargazer X Style 7 Seat,1.5,AT,Gasoline,6,5,CKD,Indonesia,2023,0,0,0,0,0,0,0,0,0,2,3,1,6
CC < 1.500 [G/D],HYUNDAI - HMID,Stargazer X Style 6 Seat,1.5,AT,Gasoline,6,5,CKD,Indonesia,2023,0,0,0,0,0,0,0,0,2,2,2,5,11
CC < 1.500 [G/D],HYUNDAI - HMID,Stargazer X Prime 7 Seat,1.5,AT,Gasoline,6,5,CKD,Indonesia,2023,0,0,0,0,0,0,11,244,129,81,93,136,694
CC < 1.500 [G/D],HYUNDAI - HMID,Stargazer X Prime 6 Seat,1.5,AT,Gasoline,6,5,CKD,Indonesia,2023,0,0,0,0,0,0,118,534,483,230,223,149,1737
CC < 1.500 [G/D],HYUNDAI - HMID,Stargazer X Prime 7 Seat Two Tone,1.5,AT,Gasoline,6,5,CKD,Indonesia,2023,0,0,0,0,0,0,0,2,32,11,17,24,86
CC < 1.500 [G/D],HYUNDAI - HMID,Stargazer X Prime 6 Seat Two Tone,1.5,AT,Gasoline,6,5,CKD,Indonesia,2023,0,0,0,0,0,0,1,28,123,52,44,68,316
CC < 1.500 [G/D],HYUNDAI - HMID,Ioniq5,0.0,AT,BEV,5,5,CKD,Indonesia,2023,0,0,0,0,0,0,0,0,0,0,2,0,2
CC < 1.500 [G/D],HYUNDAI - HMID,Ioniq5 Prime Reguler,0.0,AT,BEV,5,5,CKD,Indonesia,2023,3,7,0,0,5,4,0,1,19,14,1,0,54
CC < 1.500 [G/D],HYUNDAI - HMID,Ioniq5 Prime Extended,0.0,AT,BEV,5,5,CKD,Indonesia,2023,36,15,22,65,29,17,36,14,27,77,101,49,488
CC < 1.500 [G/D],HYUNDAI - HMID,Ioniq5 Signature Reguler,0.0,AT,BEV,5,5,CKD,Indonesia,2023,1,59,10,26,27,19,18,24,61,19,15,19,298
CC < 1.500 [G/D],HYUNDAI - HMID,Ioniq5 Signature Extended,0.0,AT,BEV,5,5,CKD,Indonesia,2023,194,132,560,625,857,830,222,457,686,609,606,556,6334
CC < 1.500 [G/D],KIA,Seltos,1.353,AT,Gasoline,5,5,CBU,India,2023,0,1,21,23,16,11,9,16,3,5,17,8,130
CC < 1.500 [G/D],KIA,Seltos CRDi,1.353,AT,Gasoline,5,5,CBU,India,2023,0,0,0,0,0,0,0,0,0,0,0,0,0
CC < 1.500 [G/D],KIA,Sonet Premiere,1.5,AT,Gasoline,5,5,CBU,India,2023,8,35,80,36,109,59,121,89,56,13,23,32,661
CC < 1.500 [G/D],KIA,Sonet Premiere,1.5,MT,Gasoline,5,5,CBU,India,2023,0,0,0,0,0,0,0,0,0,0,0,0,0
CC < 1.500 [G/D],KIA,Carens,1.353,AT,Gasoline,11,5,CBU,India,2023,0,0,0,0,0,0,0,1,0,0,0,0,1
CC < 1.500 [G/D],KIA,Carens,1.497,AT,Gasoline,11,5,CBU,India,2023,8,21,52,44,38,5,7,66,44,21,23,0,329
CC < 1.500 [G/D],MAZDA,Mazda 2 GT  AT,1.498,AT,Gasoline,4,5,CBU,Thailand,2023,7,8,15,5,9,6,5,5,6,3,4,12,85
CC < 1.500 [G/D],MORRIS GARAGE,ZS Excite,1.498,AT,Gasoline,5,5,CBU,Thailand,2023,0,0,0,0,0,0,0,0,0,0,0,0,0
CC < 1.500 [G/D],MORRIS GARAGE,ZS Ignite,1.498,AT,Gasoline,5,5,CBU,Thailand,2023,0,0,0,0,0,0,0,1,0,0,0,0,1
CC < 1.500 [G/D],MORRIS GARAGE,ZS Activate 1.5L CVT,1.498,AT,Gasoline,5,5,CBU,Thailand,2023,0,3,2,0,0,2,0,0,0,0,0,0,7
CC < 1.500 [G/D],MORRIS GARAGE,ZS Ignite 1.5L CVT,1.498,AT,Gasoline,5,5,CBU,Thailand,2023,0,2,1,1,0,0,0,5,2,1,0,2,14
CC < 1.500 [G/D],MORRIS GARAGE,ZS Magnify 1.5L CVT,1.498,AT,Gasoline,5,5,CBU,Thailand,2023,8,39,64,14,21,9,23,48,48,13,23,60,370
CC < 1.500 [G/D],MORRIS GARAGE,ZS EV,0.0,AT,BEV,5,5,CBU,China,2023,0,0,2,0,0,0,0,0,0,0,0,0,2
CC < 1.500 [G/D],MORRIS GARAGE,HS Excite,1.49,AT,Gasoline,5,5,CBU,Thailand,2023,0,0,0,0,0,0,0,0,0,0,0,0,0
CC < 1.500 [G/D],MORRIS GARAGE,HS Ignite,1.49,AT,Gasoline,5,5,CBU,Thailand,2023,1,0,0,0,0,0,0,0,1,0,0,0,2
CC < 1.500 [G/D],MORRIS GARAGE,HS i-Smart Magnify,1.49,AT,Gasoline,5,5,CBU,Thailand,2023,6,6,9,3,6,5,1,12,0,0,5,0,53
CC < 1.500 [G/D],MORRIS GARAGE,New HS Activate,1.49,AT,Gasoline,5,5,CBU,Thailand,2023,0,0,0,1,0,1,0,0,0,0,0,0,2
